consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
buenos dias quisiera saber como debo hacer este sabado tengo analisis socioeconomico comision 30 pero apartir de la semana que viene necesitaria cambiar a la comision 41 de los viernes como puedo hacer (el cambio es por cuestiones de trabajo) ,4,2,3,1,2018,0,3,4,1,1,3,5,243,0.0,0.8106995884773662,0,41,20,0.8536585365853658,0.0,1,0,27.450907,Cambio de Comisión
"hola, por favor necesito cambiar la materia estudio de la constitucion nacional,y derechos humanos,  numero de comision 40, codigo 20038, por, antropologia social, codigo 21350. si es posible el cambio de materia, gracias!!  ",0,2,8,2,2016,1,8,4,1,1,5,11,225,0.0,0.7422222222222222,0,36,14,0.8333333333333334,0.04888888888888889,1,0,26.903015000000003,Cambio de Comisión
"buenas tardes,  quisiera saber cuando termina el periodo de cambio de comisión ya que desearía hacer unos cambios en mis horarios.  desde ya muchas gracias  micaela  ",0,1,9,2,2019,1,8,4,1,1,27,5,166,0.0,0.8072289156626506,2,31,14,0.8064516129032258,0.012048192771084338,1,0,26.566532000000002,Cambio de Comisión
quisiera por favor cambiar de comision.  materia estadística  estoy en la comision 42 y quisiera cambiarme a la 41 por favor. ,1,4,2,1,2019,2,4,2,1,0,54,5,126,0.0,0.7698412698412699,1,24,13,0.7916666666666666,0.015873015873015872,2,0,26.448296000000003,Cambio de Comisión
buen  dia; quisiera consultar si es posible poder cambiar el horario de cursada(turno tarde a turno noche) ya que debido a modificaciones en el trabajo se me complica con el turno asignado. desde ya muchas gracias ,2,1,1,1,2017,0,2,0,0,0,0,11,214,0.0,0.8084112149532711,0,38,19,0.8421052631578947,0.009345794392523364,1,0,26.19146,Cambio de Comisión
hola queria saber algo mis horarios confirmados eran ala noche y ala tarde de las tres materias yo hice cambio de comicion en las tres ya y queria saber si se puede cambiar mas de una vez de la ya cambiada? ,4,2,3,1,2016,0,6,3,1,1,3,5,207,0.0,0.7971014492753623,0,42,28,0.7619047619047619,0.004830917874396135,1,0,26.167572,Cambio de Comisión
"buenos dias, en mis datos de ingreso a estudiante figura como carrera: licenciatura, yo me anote al profesorado en ciencias de la educación, no se en que momento se cambio o lo cambie. que tengo que hacer para poder cambiar al profesorado?. ",2,5,7,1,2019,1,2,2,1,1,55,11,241,0.0,0.7966804979253111,1,43,23,0.8372093023255814,0.029045643153526972,2,0,25.935331,Cambio de Comisión
"hola, buenos días.  una consulta, puedo cambiar los horarios de la cursada?  tengo que hacer como hice en el taller,  ir al horario que elegí, pedir el papel de cambio de comisión, y ver sí el profesor me acepta?   quiero cambiar análisis matemático,  para ir martes, jueves y viernes de 14 a 16 y administración de 9 a 13... tendré posibilidades?  gracias  ",0,5,2,1,2016,0,7,3,1,1,3,5,358,0.0,0.7458100558659218,8,71,40,0.7183098591549296,0.03910614525139665,4,0,25.373016,Cambio de Comisión
puedo cambiar los horarios de las materias que tengo que cursar a partir del lunes 7? o me tengo que presentar directamente en el horario asignado y cambio el horario despues?  porque preferiría cursar de mañana  ,1,4,2,1,2016,2,7,3,1,1,5,11,213,0.0,0.8075117370892019,1,39,19,0.7692307692307693,0.009389671361502348,1,0,25.116764,Cambio de Comisión
"para pedir cambio de comisión de la asignatura  contabilidad i, me anote en la comisión  42 y quisiera cambiarme a la comisión 23 por el tema de horarios. gracias. ",2,4,2,1,2019,3,8,4,1,1,3,24,164,0.0,0.7682926829268293,3,32,20,0.75,0.018292682926829267,2,0,25.041788,Cambio de Comisión
"hola, quería consultar sobre el cambio de horario de asignaturas, cuál es el tiempo límite establecido para hacerlo y el procedimiento correspondiente.  desearía cambiar el horario de dos asignaturas por cuestiones laborales y estudios extracurriculares, pero me preocupa que luego de un tiempo, los horarios de los mismos vuelvan a modificarse. muchas gracias.  ",5,1,3,1,2018,3,8,4,1,1,27,5,363,0.0,0.8292011019283747,4,56,26,0.7857142857142857,0.01928374655647383,3,0,25.032179,Cambio de Comisión
hola queria saber como cambiar de comision en las materias que me anote porque no voy a poder cumplir con los horarios ,1,4,2,1,2019,3,5,4,1,1,5,18,119,0.0,0.8151260504201681,0,23,13,1.0,0.0,1,0,23.928623,Cambio de Comisión
hola quisiera saber si podría hacer cambio de comisión antes que empiece las clases ayer me anote a las materias y hay una que es metodología de la investigación que quiero cambiar porque me anote en la comision 25. espero respuesta desde muchas gracias ,1,4,2,1,2019,2,3,1,1,1,3,24,254,0.0,0.8149606299212598,4,45,22,0.8444444444444444,0.003937007874015748,1,0,23.894571,Cambio de Comisión
"buenas noches, yo curse la primera clase en la comision 61; me dan a confirmar horarios de comision 71, cuando me regularizan el horario de comision 61  , o como hago para cambiar de comision? ",1,1,2,1,2016,3,4,0,0,1,43,11,193,0.0,0.7564766839378239,0,37,22,0.8108108108108109,0.025906735751295335,1,0,23.694147,Cambio de Comisión
"hola, buenas tardes. tengo un problema, yo me inscribí para seguir la carrera de licenciatura en comercio internacional, había puesto que quería estudiar en el turno de la mañana, recién lo quise cambiar al turno de la tarde, por temas de trabajo, pero no puedo. hay alguna forma de poder cambiar el turno? desde ya muchas gracias. ",0,4,1,1,2017,1,7,1,1,1,27,11,332,0.0,0.7981927710843374,4,58,25,0.8275862068965517,0.030120481927710843,3,0,23.648598,Cambio de Comisión
hola! para no perder tiempo en esperar al periodo de cambio de carrera puedo cursar en simultáneo materias de la carrera a la que me voy a cambiar? . gracias.  ,1,3,2,1,2018,0,6,3,1,1,1,5,160,0.0,0.78125,1,32,18,0.78125,0.025,2,0,23.511972,Cambio de Comisión
quiero cambiar la dirección en los datos personales pero cuando pongo confirmar no me cambia los datos. ,0,4,2,1,2019,3,3,2,1,1,54,11,104,0.0,0.8269230769230769,1,18,8,0.9444444444444444,0.009615384615384616,1,0,23.20202,Cambio de Comisión
cambio la clave... le puse una clave ...santi123 y no me la acepta.. la cambie de nuevo y nada... alguna solucion? ,5,1,8,2,2018,1,5,2,1,0,2,5,115,0.0,0.6869565217391305,0,22,12,0.8636363636363636,0.10434782608695652,11,0,23.159662,Cambio de Comisión
podria cambiar las cursadas a turno noche?  ,1,1,3,1,2017,0,8,4,1,1,54,11,44,0.0,0.7954545454545454,0,9,4,0.8888888888888888,0.022727272727272728,1,0,23.054579,Cambio de Comisión
"no puedo cambiar de comisión, me inscribieron manualmente y dos materias coinciden en sus horarios  ",6,1,3,1,2019,3,8,0,0,1,4,5,100,0.0,0.83,1,17,9,0.9411764705882353,0.01,1,0,22.766907,Cambio de Comisión
"quisiera saber si se puede realizar un cambio de comisión del turno mañana a la noche, ya que mis horarios compatibles para poder cursar materias van a ser después de las 18hs. muchas gracias. ",0,1,2,1,2019,1,4,0,0,1,5,24,193,0.0,0.7979274611398963,2,35,17,0.9428571428571428,0.015544041450777202,2,0,22.614729999999998,Cambio de Comisión
buenos días quería saber si podía cambiar algunos de los horarios  ,2,1,2,1,2016,1,7,0,0,1,27,11,67,0.0,0.8208955223880597,3,13,6,0.9230769230769231,0.0,1,0,22.528902,Cambio de Comisión
"buenas noches, quería consultarles si al cambiar de carrera, se cambia el número de legajo. desde ya, muchas gracias. ",1,4,4,1,2018,2,6,0,0,0,27,11,118,0.0,0.7966101694915254,2,20,8,0.95,0.0423728813559322,2,0,22.483982,Cambio de Comisión
quisiera saber como puedo hacer el cambio de carrera y a partir de cuando. quisiera cambiar a ing. agronomica. muchas gacias. ,1,4,2,1,2016,3,3,2,1,1,1,11,126,0.0,0.8015873015873016,0,22,9,0.8636363636363636,0.031746031746031744,4,0,22.478626000000002,Cambio de Comisión
"buenos dias, estoy intentando actualizar mis datos (cambiar el domicilio) y cada vez que lo intento no me toma el cambio. ",2,2,3,1,2018,0,3,1,1,1,3,11,122,0.0,0.7950819672131147,0,22,12,0.9545454545454546,0.01639344262295082,1,0,22.478626000000002,Cambio de Comisión
"hola, envió este mensaje para estar seguro me cambiaron la carrera yo estaba en admnistracion y me cambio a comercio exterior, ya fui a la universidad para hacer el cambio hace ya tiempo, pero creo me dijeron tendría un mensaje que me avisaría que cambie de carrera pero nunca me llego, por eso quiero estar seguro ",3,4,6,1,2016,3,5,2,1,0,0,14,315,0.0,0.8095238095238095,3,57,30,0.7368421052631579,0.012698412698412698,1,0,22.167017,Cambio de Comisión
consulta: por tema de horarios queria cambiar algunos &iquest;como puedo hacer? ,4,2,3,1,2019,1,8,4,1,1,43,5,80,0.0,0.8125,0,12,4,1.0,0.0375,1,0,22.13795,Cambio de Comisión
"quisiera saber como cambiarme de dia y horario de alguna manteria que ya me inscribi, y ver los horarios posibles de cursada.. gracias! ",1,4,2,1,2017,1,4,4,1,1,43,5,136,0.0,0.8014705882352942,0,24,13,0.875,0.029411764705882353,2,0,21.893383,Cambio de Comisión
quisiera cambiar algunos horarios de las materias en las que me inscribi.necesito ayuda.gracias! ,1,1,2,1,2016,3,2,0,0,1,4,11,97,0.0,0.8350515463917526,0,14,7,0.9285714285714286,0.030927835051546393,2,0,21.760336,Cambio de Comisión
puedo cambiar los horarios? ,0,3,2,1,2019,2,7,1,1,1,43,5,28,0.0,0.8214285714285714,0,5,2,1.0,0.03571428571428571,1,0,21.758213,Cambio de Comisión
"hola, no puedo acceder a mi información académica xq me pide q cambie la clave y no lo puedo cambiar! ",1,3,7,1,2018,1,8,3,1,1,54,5,102,0.0,0.7843137254901961,2,21,12,0.9047619047619048,0.0196078431372549,1,0,21.461594,Cambio de Comisión
"hola, no puedo acceder a mi información académica xq me pide q cambie la clave y no lo puedo cambiar! ",1,3,7,1,2018,1,8,3,1,1,54,5,102,0.0,0.7843137254901961,2,21,12,0.9047619047619048,0.0196078431372549,1,0,21.461594,Cambio de Comisión
a donde tengo que ir para cambiar de comision.  ,6,1,3,1,2016,2,6,0,0,0,27,11,48,0.0,0.7708333333333334,0,11,7,0.9090909090909091,0.020833333333333332,1,0,21.453415,Cambio de Comisión
"buenos dias! tengo una consulta, recien me di cuenta que mi nombre esta mal escrito en la pagina, cuando entro a cambiar mis datos personales no me aparece la opcion de cambiar el nombre. como lo cambio?  dice francsico y es francisco  ",0,4,2,1,2018,0,7,4,1,0,51,5,236,0.0,0.7923728813559322,0,45,24,0.8888888888888888,0.0211864406779661,1,0,21.138485,Cambio de Comisión
buenas tardes;me gustaria saber si existe la posibilidad de cambiarme de comision en una materia en la cual solo aparecia una banda horaria.dicha materia es termodinamica y por cuestiones personales me gustaria cursarla a la mañana y no a la tarde de ser posible este cambio tambien debia cambiarme de comision en la materia electomecanica en la cual me anote en el turno de la mañana y tambien por cuestiones personales me gustaria cursarla por la tarde.desde ya gracias. ,3,1,3,1,2016,2,4,0,0,0,1,11,473,0.0,0.8245243128964059,0,80,42,0.5625,0.008456659619450317,3,0,21.079903,Cambio de Comisión
"hola buenos días, quería consultar si puedo hacer cambio de carrera porque  me había anotado en ese momento a licenciado en trabajo social pero quiero cambiar a licenciado en enfermería, asi podré asistir al taller de la carrera, tengo que si o si ir personalmente?  ",0,4,12,2,2018,0,3,4,1,1,5,5,267,0.0,0.8089887640449438,5,48,23,0.8125,0.0149812734082397,1,0,21.076195000000002,Cambio de Comisión
"hola buenas!  quería consultar si puedo cambiar la comisión de deportes individuales i, de la 63 a la 61. porque se que son tres teóricos obligatorios y a la comisión 63 no voy a poder asistir.  desde ya muchas gracias!  maría paz ",5,4,2,1,2018,3,6,3,1,0,43,5,231,0.0,0.7575757575757576,5,46,28,0.7608695652173914,0.021645021645021644,2,0,21.043116,Cambio de Comisión
"buenas tardes yo hice los cambios de comisión a mediados de abril y todavía no me figuran los cambios, también hice el cambio de carrera y tampoco me figura todavía, quería saber como tengo que hacer para inscribirme en los talleres y las materias del cuatrimestre que viene.  ",0,2,6,1,2016,1,7,3,1,1,3,5,277,0.0,0.8122743682310469,5,50,26,0.8,0.010830324909747292,1,0,20.951809,Cambio de Comisión
"quisiera consultar cómo realizar un cambio de comisión y en qué horarios, también consultar qué necesito para hacer un cambio de carrera gracias! ",0,5,4,1,2019,3,8,4,1,1,27,18,146,0.0,0.8287671232876712,5,24,11,0.7916666666666666,0.0136986301369863,1,0,20.943275,Cambio de Comisión
"buenas tardes  quisiera saber si es posible cambiar el horario del taller de lectura y compresión de textos, por la tarde. porque no me di cuenta y me inscribí en el mismo horarios y días, en ambos talleres. gracias.  ",1,1,2,1,2019,1,6,0,0,0,3,18,218,0.0,0.7889908256880734,3,42,21,0.8095238095238095,0.022935779816513763,3,0,20.760212,Cambio de Comisión
"quiero cambiar los horarios de las materias que tengo que empezar a cursar a partir de marzo, y solo me da la opción de confirmar, por lo cual no quiero clickear ahí por las dudas que ya no pueda cambiarlas! &iquest;como cambio los horarios?  ",1,1,2,1,2016,3,7,0,0,0,27,11,243,0.0,0.7901234567901234,2,46,27,0.7608695652173914,0.0205761316872428,1,0,20.739523000000002,Cambio de Comisión
que horaria tiene alumnos para llevar el papel de cambio de comision? ,1,2,9,2,2017,2,4,3,1,1,54,11,70,0.0,0.8142857142857143,0,13,6,0.9230769230769231,0.014285714285714285,1,0,20.686394,Cambio de Comisión
quiero cambiar de carrera estoy a tiempo?  ,0,3,3,1,2019,3,8,4,1,1,1,5,43,0.0,0.7906976744186046,0,9,4,0.8888888888888888,0.023255813953488372,1,0,20.625488,Cambio de Comisión
cambie de correo porque me robaron el celular en que tenia el otro. como puedo hacer para cambiar de cunta de mi perfil? ,0,1,3,1,2017,1,7,0,0,1,54,5,121,0.0,0.7933884297520661,0,24,12,0.875,0.01652892561983471,1,0,20.523395999999998,Cambio de Comisión
"hola!!! que tal.queria saber si es posible que me cambie de comisión en el mismo horario pero con otros profesores??, gracias de antemano ",0,2,4,1,2019,3,4,2,1,1,3,11,138,0.0,0.782608695652174,1,24,12,0.9166666666666666,0.050724637681159424,1,0,20.355534,Cambio de Comisión
"me puedo cambiar de comisión?? porque me anote en una y me quisiera cambiar, la materia se dicta en la cede lujan. gracias ",1,1,3,1,2016,3,5,3,1,1,3,5,123,0.0,0.7804878048780488,1,24,13,0.8333333333333334,0.032520325203252036,1,0,20.353832,Cambio de Comisión
"hola, yo en el mes de diciembre hice cambio de carrera a licenciatura en administración de empresa, me anote en el curso de febrero resolución de problemas turno mañana, pero me pusieron a la noche, hay posibilidad de cambiarme a una comision, que esta turno mañana de 8 a 12 los días lunes, miércoles y viernes  ",1,5,1,1,2018,3,8,4,1,1,3,11,313,0.0,0.7891373801916933,4,58,34,0.7413793103448276,0.019169329073482427,1,0,20.352898,Cambio de Comisión
"siempre tengo que cambiar la contraseña porque no me permite entrar,actualizo, cambio,siempre con la misma y no me deja ingresar, que puedo hacer? necesito hacer tramites ",1,4,10,2,2018,1,2,4,1,1,52,5,171,0.0,0.8187134502923976,0,27,12,0.8518518518518519,0.029239766081871343,1,0,20.341469,Cambio de Comisión
hola buenas tardes quiero consultar si puedo cambiar de taller por problemas laborales o tengo que seguir si o si con el mismo porque ya no hay cambio ,2,1,7,1,2019,2,5,0,0,1,3,5,151,0.0,0.8145695364238411,0,29,15,0.896551724137931,0.0,1,0,20.341469,Cambio de Comisión
hola quisiera que me cambien la carrera de licenciatura en enfermería por licenciatura en administración es que la quiero cambiar y no puedo ,6,3,2,1,2019,1,8,0,0,1,3,5,141,0.0,0.8368794326241135,2,24,14,0.8333333333333334,0.0,1,0,20.244797,Cambio de Comisión
"quería preguntar si podría solicitar un cambio de comisión en la materia organizacion de computadoras, ya que me coincide el horario con otra materia. actualmente me encuentro en la comisión 6, y quería ver si podría cambiarlo a la comisión 8. gracias por su atención. ",5,2,2,1,2018,3,7,4,1,0,17,11,269,0.0,0.8066914498141264,8,46,25,0.782608695652174,0.01858736059479554,3,0,20.208063,Cambio de Comisión
hola buenas tardes...a mi me robaron y cambie de correo y de numero. como puedo hacer para cambiar toda mi informacion para poder entrar a mi cuenta y para anotarme a las materias ,3,4,1,1,2018,1,7,3,1,1,54,5,180,0.0,0.7944444444444444,0,34,19,0.7647058823529411,0.022222222222222223,4,0,20.137161,Cambio de Comisión
"hola, solicito cambio de comisión para las siguientes materias  historia social argentina 21380 (comisión actual 40) cambio a comisión 41  introducción al trabajo social 21469 (comisión actual 41) cambio a comisión 42.  espero respuesta, saludos. ",0,2,3,1,2019,2,4,4,1,1,5,5,247,0.0,0.7408906882591093,6,39,14,0.717948717948718,0.016194331983805668,2,1,20.108673,Cambio de Comisión
"hola yo quisiera saber como es el tema en el cambio del programa de contador público, ya que algunas materias cambian de nombre por ejemplo contabilidad 1 y  contabilidad básica  ",4,4,11,2,2018,1,7,4,1,0,54,11,179,0.0,0.8100558659217877,2,33,19,0.8484848484848485,0.00558659217877095,1,0,20.008562,Cambio de Comisión
"hola, queria saber como cambiar los horarios de algunas materias ya que se &uml;pisan&uml; con otras en los horarios, desde ya muchas gracias. ",4,3,2,1,2016,0,5,0,0,1,43,11,143,0.0,0.7902097902097902,0,24,11,0.9166666666666666,0.03496503496503497,1,0,19.952333,Cambio de Comisión
quisiera consultar sobre el cambio de carrera si algunas de las materias cursadas corresponden al plan de estudio de la carrera a la que me quiero cambiar y cómo sería el procedimiento. seria para lic. en cs. de la educación. muchas gracias ,6,1,1,1,2016,1,3,3,1,1,5,11,241,0.0,0.8091286307053942,3,43,24,0.813953488372093,0.016597510373443983,4,0,19.886753,Cambio de Comisión
"buenos dias, queria saber hasta cuando hay tiempo para realizar los cambios de comision de una materia?  muchas gracias ",1,3,3,1,2016,0,6,2,1,0,3,11,120,0.0,0.8166666666666667,0,21,8,0.9047619047619048,0.016666666666666666,1,0,19.841524,Cambio de Comisión
"hola, disculpe las molestias, necesitaba saber como debo hacer para realizar un cambio de comisión, ya que en un horario me anote en dos materias. desde ya muchas gracias. ",0,1,1,1,2016,3,7,0,0,1,3,5,172,0.0,0.8023255813953488,1,30,15,0.9,0.029069767441860465,2,0,19.800003,Cambio de Comisión
"buenos días me tocaron los horarios para el curso de ingreso de turno mañana, y no puedo hacerlo porque trabajo. hay posibilidad de hacer un cambio de comisión y quedar en el turno de la tarde o de la noche?  desde ya muchas gracias  hilen  ",2,3,1,1,2017,0,7,0,0,1,16,11,241,0.0,0.7883817427385892,2,49,26,0.7551020408163265,0.012448132780082987,1,0,19.792723000000002,Cambio de Comisión
quiero cambiar los horarios de cursada como puedo hacerlo? ,3,1,2,1,2016,2,5,0,0,0,54,5,59,0.0,0.8305084745762712,0,10,4,1.0,0.01694915254237288,1,0,19.766651,Cambio de Comisión
"buen dia, quisiera cambiar los horarios en los que me preinscribi. como hago? no me aparece para cambiarlos y confirme unos en lo que no puedo asistir ! muchas gracias! ",4,4,2,1,2016,0,7,0,0,1,25,11,169,0.0,0.7928994082840237,0,31,19,0.8387096774193549,0.029585798816568046,1,0,19.7128,Cambio de Comisión
"hola! mi consulta es que no puedo entrar a mi cuenta de estudiante cuando no cambie la contraseña, pero cuando la quiero cambiar dice que me van a mandar el correo y nunca recibí nada, ya es la cuarta vez que lo intento. queria saber por qué no me mandan el correo de cambio de contraseña? para perfil de estudiante.  ",0,3,5,1,2019,0,8,4,1,1,52,5,318,0.0,0.789308176100629,2,62,35,0.7258064516129032,0.018867924528301886,2,0,19.669458,Cambio de Comisión
hola necesito cambiar un horario ? de una materia   ,2,3,2,1,2019,0,8,4,1,1,4,5,52,0.0,0.7692307692307693,0,12,8,0.8333333333333334,0.019230769230769232,1,0,19.465854999999998,Cambio de Comisión
hola necesito cambiar el horario de mí cursadas   ,2,3,2,1,2019,0,8,4,1,1,4,5,50,0.0,0.8,1,11,7,0.8181818181818182,0.0,1,0,19.465854999999998,Cambio de Comisión
como puedo cambiar el horario de una materia? ,2,4,2,1,2019,3,8,4,1,1,3,5,46,0.0,0.8043478260869565,0,9,5,1.0,0.021739130434782608,1,0,19.465854999999998,Cambio de Comisión
"hola, queria saber hasta cuando tengo tiempo de cambiarme de comision?, porque posiblemente comience a trabajar y no me coincidan los horarios. gracias. ",3,2,8,2,2016,3,4,3,1,1,54,5,153,0.0,0.8169934640522876,0,24,8,0.9583333333333334,0.032679738562091505,2,0,19.459543,Cambio de Comisión
buen día..! yo quería saber si puedo cambiar los horarios de cursada de las asignaturas?? ya que a la mañana se me complica un poco. quería saber si hay posibilidades de poder cambiarme a la tarde o a la noche. y que tengo que hacer si en algún caso me pueden solucionar el problema. gracias! ,4,2,2,1,2016,0,5,3,1,0,54,11,293,0.0,0.7815699658703071,4,56,31,0.7678571428571429,0.030716723549488054,5,0,19.421799,Cambio de Comisión
como tengo que hacer para cambiar los horarios de cursada? ,2,2,2,1,2016,1,7,0,0,1,8,5,59,0.0,0.8135593220338984,0,11,6,1.0,0.01694915254237288,1,0,19.4113,Cambio de Comisión
"hola, cambie la contraseña ya como tres veces y me dice que es invalida, de hecho espero el tiempo correspondiente (24 hs después de cambiarla) y es imposible acceder a la página, ya 3 veces la cambie y no la toma, gracias . ",1,3,6,1,2019,3,6,3,1,1,5,5,225,0.0,0.7644444444444445,2,44,26,0.7727272727272727,0.022222222222222223,1,0,19.395716,Cambio de Comisión
queria consultar los horarios de la materias yo necesitaria a todos a la mañana y en el ingreso a aspirantes me aparece todo a la tarde y solo confirmar  y quiero cambiar los horarios ,0,5,2,1,2016,2,6,0,0,0,5,5,184,0.0,0.8097826086956522,0,36,21,0.7222222222222222,0.0,1,0,19.378033,Cambio de Comisión
hola buenas tardes quiero saber si tengo tiempo para hacer el cambio de comision de geografia economica y recursos? gracias ,5,2,9,2,2016,2,5,3,1,1,3,11,124,0.0,0.8306451612903226,0,21,8,0.9523809523809523,0.008064516129032258,1,0,19.344955,Cambio de Comisión
"necesito cambiar mi contraseña, pero me dice que ya tengo una solicitud de cambio de clave vigente pero no encuentro ese mail en mi bandeja de correos. hay otra forma de cambiar mi clave para el acceso a info académica o otra manera de anotarme en la inscripción de cursada del 2do cuatrimestre? ",0,1,8,2,2019,1,7,4,1,1,3,11,296,0.0,0.8074324324324325,2,54,33,0.7777777777777778,0.010135135135135136,1,0,19.338953,Cambio de Comisión
hola buen día quisiera recuperar la clave o cambiarla para poder ingresar a la web de estudiante y no me deja cambiar la clave espero su respuesta gracias  ,1,3,6,1,2019,1,6,4,1,1,3,18,156,0.0,0.8141025641025641,1,30,18,0.8666666666666667,0.0,1,0,19.325682,Cambio de Comisión
"yo quiero cambiar el horario de cursadas de la mañana o tarde,yo no quiero de noche. &iquest;como hago para cambiar , que me toque mas temprano,tipo 13:00,gracias. ",0,1,3,1,2017,3,7,4,1,1,41,5,164,0.0,0.7560975609756098,0,28,15,0.8571428571428571,0.04878048780487805,2,0,19.318651000000003,Cambio de Comisión
"buenos dias,   quisiera saber cual es la manera de inscribirme a nuevos horarios, ya que yo confirme algunos horarios en 2015 pero los quiero cambiar.  ",1,3,2,1,2016,1,4,0,0,1,43,5,152,0.0,0.7697368421052632,0,29,16,0.896551724137931,0.019736842105263157,1,0,19.25872,Cambio de Comisión
"hola , hice el cambio de comisión hace 2 semanas pregunte a los profesores de las dos materias a los cuales me cambie de comisión si estaba en la lista y me dijeron que no . lamentablemente no tengo tiempo para pasar por alumnos porque tengo que salir antes incluso de clase por el trabajo , se puede solucionar por aca ? ",0,3,4,1,2016,0,5,3,1,1,54,11,322,0.0,0.7919254658385093,2,63,37,0.7777777777777778,0.012422360248447204,1,0,19.215252,Cambio de Comisión
"buenos dias, una consulta yo ya estoy inscripto en las materias a cursar pero quería saber si se podía solicitar cambio de comisión en algunas materias.  muchas gracias por su tiempo!  ",2,3,2,1,2018,0,8,4,1,1,54,5,185,0.0,0.8054054054054054,3,34,16,0.9117647058823529,0.016216216216216217,1,0,19.204185,Cambio de Comisión
"hola, quería solicitar un cambio de horario de asignatura (estudio de la const.nac.y los der.human.) porque la solicite en el mismo horario y día que otra (psicologia general y social) , seria posible el cambio ? ",3,2,2,1,2018,2,7,4,1,1,5,11,213,0.0,0.7793427230046949,2,37,18,0.8108108108108109,0.03286384976525822,4,0,19.202036,Cambio de Comisión
"hola.! actualmente estoy inscripta en la carrera de administración y quiero cambiar a contador público. mi consulta es si puedo pedir ahora el cambio de carrera o en qué momento puedo hacerlo, si debo presentar alguna documentación, y si me reconocen las materias ya aprobadas. desde ya muchas gracias.! ",0,2,5,1,2016,2,6,3,1,0,3,11,304,0.0,0.8125,4,50,22,0.84,0.02631578947368421,4,0,19.135532,Cambio de Comisión
"hola te hago una consulta , fui a la facu y me dieron el papel para cambiar de comision me dijo que entre acceso general y que voy a poder ver los horarios ahi! pero no puedo ver las materias! ",2,5,8,2,2017,1,6,4,1,1,54,5,193,0.0,0.7772020725388601,0,41,29,0.8780487804878049,0.015544041450777202,1,0,19.121748,Cambio de Comisión
se pueden cambiar los horarios a pesar de ya haberme inscribido  ,2,3,1,1,2019,2,8,0,0,1,3,5,65,0.0,0.8153846153846154,0,13,7,0.9230769230769231,0.0,1,0,19.068504,Cambio de Comisión
"hola , buenas noches. hace 16 días tramité el cambio de carrera. quería saber cuando va a cambiar en el sistema , sobre todo para ver lad equivalencias y los exámenes finales de julio. gracias ",3,3,6,1,2016,3,5,2,1,0,1,5,193,0.0,0.7823834196891192,4,36,20,0.9166666666666666,0.025906735751295335,3,0,19.047909,Cambio de Comisión
"hola buenas tardes, yo me anote en la materia análisis socioeconomico en la comision n°; 42 y me surgio un problema de horarios y quisiera solicitar un cambio a la comision n°; 43. a donde podria dirigirme para solicitar el cambio? desde ya muchas gracias. ",4,4,2,1,2016,3,4,3,1,1,54,11,257,0.0,0.7782101167315175,1,46,24,0.782608695652174,0.023346303501945526,2,0,19.041056,Cambio de Comisión
buen dia. tengo la posibilidad de cambiar de comision dos veces en la misma materia? gracias ,0,4,2,1,2018,0,5,0,0,0,0,14,93,0.0,0.8064516129032258,0,17,9,0.8823529411764706,0.021505376344086023,1,0,19.016554,Cambio de Comisión
"hola, yo me inscribí para la carrera trabajo social para el 2016 y algunas materias que elegi en la preinscripcion las quiero cambiar. eso es posible?. gracias ",4,2,2,1,2016,2,7,0,0,0,5,5,160,0.0,0.78125,1,28,15,0.9285714285714286,0.025,2,0,18.926094,Cambio de Comisión
"el dia jueves 28/03 presente en el centro regional san miguel el papel de cambio de comision de la materia informatica empresarial, me inscribi en la comsion 10 y solicite el cambio a la comision 40. queria saber si la solicitud fue aceptada o rechazada. muchas gracias. saludos. ",0,2,4,1,2019,0,2,2,1,1,3,13,280,0.0,0.7785714285714286,0,49,24,0.7755102040816326,0.017857142857142856,4,0,18.876844000000002,Cambio de Comisión
"hola buenos días , mi consulta es para poder cambiar los horarios de taller de 8de la mañana a 12del medio día !!!gracias ",5,4,1,1,2017,0,1,1,1,1,5,11,122,0.0,0.7540983606557377,2,24,14,0.9583333333333334,0.03278688524590164,1,0,18.850386,Cambio de Comisión
"buenas noches, quisiera saber si existe la posibilidad de que me cambien los horarios de la asignatura elementos de matematica a mas tarde.  si la hay apreciaria informarme y realizar el cambio. gracias  ",5,3,2,1,2016,3,7,0,0,1,2,11,204,0.0,0.8137254901960784,0,36,19,0.8055555555555556,0.014705882352941176,2,0,18.839489,Cambio de Comisión
hola. mi consulta queria  saber si hay posibilidades de cambiar mi horario de mi taller . por motivo laboral me cambiaron el horario de mi trabajo.  queria saber si hay solucion a mi problema. gracias.  espero su respuesta ,2,4,1,1,2017,2,5,0,0,1,52,24,223,0.0,0.7937219730941704,0,42,22,0.6666666666666666,0.02242152466367713,5,0,18.78231,Cambio de Comisión
