consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
buenos días. quería consultar por trámite de equivalencias que presente en marzo.  gracias. ,0,3,9,2,2017,1,3,4,1,1,54,23,92,0.0,0.8152173913043478,3,15,6,0.9333333333333333,0.03260869565217391,3,0,16.046385,Consulta por Equivalencias
"buenas tardes, perdi mi sube con la cual solicite el boleto estudiantil y le acabo de dar de baja. previo a ello, me  fije si la misma tenia algun beneficio y no lo tenia. ingreso al perfil nuevamente de la unlu para solicitar el boleto estudiantil (ya que nunca me acreditaron el mismo) y me dice que ya fue otorgado el beneficio. como podre hacer? ",2,4,9,2,2017,2,3,1,1,1,54,19,350,0.0,0.7885714285714286,0,67,39,0.7761194029850746,0.017142857142857144,3,0,16.03518,Consulta por Equivalencias
"hola buenos dias, queria saber porque tengo desactivado el beneficio si soy cursante de la unlu  ",3,2,4,1,2019,0,7,4,1,0,27,10,97,0.0,0.8144329896907216,0,18,9,0.9444444444444444,0.010309278350515464,1,0,15.999701000000002,Consulta por Equivalencias
"buenas tardes, quisiera saber si hay algún inconveniente con la materia sociología, ya que la curse en el primer cuatrimestre de 2016  y cada vez que solicito el porcentaje no es tenida en cuenta, siendo que la promocioné. desde ya muchas gracias por su tiempo. ",0,3,2,1,2017,1,2,3,1,1,16,10,262,0.0,0.7900763358778626,3,47,26,0.8297872340425532,0.019083969465648856,2,0,15.976477,Consulta por Equivalencias
"buenas tardes, quisiera consultar a partir de qué fecha puedo presentar solicitud de equivalencias e inscribirme. estoy interesada en la carrera de comercio internacional, y soy contadora recibida en la uba. estoy presentando toda la documentación (analítico, programa y copia de título) para legalizar, y asumo que en 1 semana ya tendría todo listo para adjuntar en unlu. gracias!  ",4,1,10,2,2018,1,2,0,0,0,27,21,383,0.0,0.814621409921671,5,61,28,0.7868852459016393,0.020887728459530026,3,0,15.964487,Consulta por Equivalencias
"buenos días, que tramite debo realizar para solicitar el titulo de técnico universitario en administración?? ",2,5,12,2,2015,0,3,1,1,1,54,19,109,0.0,0.8348623853211009,3,16,7,1.0,0.027522935779816515,1,0,15.963698999999998,Consulta por Equivalencias
"quería saber si hay talleres de verano para administración, para cursar alguna materia del programa en forma intensiva. ",3,3,12,2,2018,2,4,4,1,1,3,19,120,0.0,0.8333333333333334,2,19,8,0.9473684210526315,0.016666666666666666,1,0,15.963548999999999,Consulta por Equivalencias
buenas tardes. yo tengo aprobadas dos materias del plan anterior de lic. en administración: comercialización y contabilidad ii. puedo solicitar la equivalencia de las mismas con: marketing y contabilidad gerencial?  muchas gracias. saludos ,2,4,8,2,2017,1,2,1,1,1,3,14,240,0.0,0.8291666666666667,2,35,16,0.8857142857142857,0.029166666666666667,4,0,15.958422,Consulta por Equivalencias
"buenas tardes,quiera consultar con respecto a qué yo me anoté en contabilidad 1 el cuatrimestre pasado pero no la cursé porque era contracursada,entonces quería saber si ese ausente me podría perjudicar o traer algún inconveniente en el futuro.desde ya muchas gracias!! ",1,3,2,1,2018,1,7,4,1,1,54,19,270,0.0,0.825925925925926,6,42,20,0.9285714285714286,0.018518518518518517,1,0,15.903757,Consulta por Equivalencias
"buen día, quiero solicitar la equivalencia de la materia &quot;matemática general y financiera&quot; (10301) de la carrera lic. en comercio internacional ya tengo aprobadas las materias &quot;elementos de matemática&quot; y &quot;matemática financiera&quot; de la carrera lic. en administración. saludos.  ",3,1,8,2,2018,3,5,3,1,1,27,10,306,0.0,0.7908496732026143,5,41,20,0.6829268292682927,0.03594771241830065,4,0,15.895589999999999,Consulta por Equivalencias
"buenos dias, quisiera saber si voy a tener que volverme a inscribir en las materias practicas, ya que en la solivitud me aparece rechazado por nonaprobar la correlativa. como debo proceder?  las materias teoricas me aparecen aprobadas las solicitudes.  muchas gracias. jaqueline axt. ",1,1,2,1,2017,0,4,0,0,0,43,10,284,0.0,0.8169014084507042,0,46,23,0.782608695652174,0.02464788732394366,4,0,15.827069,Consulta por Equivalencias
"quería saber como sigue el trámite de equivalencias que estoy haciendo desde noviembre del año pasado (2018).  por ahora me figuran como materias tomadas como equivalencia las cuatro materias que me inscribí el cuatrimestre pasado. pero quiero saber que otras materias me tomaron como equivalencia para saber a cuáles materias me tengo que inscribir la proxima vez...  espero respuesta, muchas gracias.  ",0,4,8,2,2019,2,6,4,1,1,54,10,404,0.0,0.8094059405940595,4,65,27,0.7076923076923077,0.017326732673267328,6,0,15.799494000000001,Consulta por Equivalencias
"buenas tardes, quería consultarles por las equivalencias pendientes s las cuales empece a tramitar a fines de abril y aún siguen pendientes. por otra parte me gustaría saber apartir de que fecha puedo tramitar la libreta universitaria. gracias  ",3,1,8,2,2018,0,7,4,1,1,4,19,245,0.0,0.8285714285714286,3,40,17,0.85,0.012244897959183673,2,0,15.794058999999999,Consulta por Equivalencias
"buenas tardes, quería consultarles por las equivalencias pendientes s las cuales empece a tramitar a fines de abril y aún siguen pendientes. por otra parte me gustaría saber apartir de que fecha puedo tramitar la libreta universitaria. gracias  ",3,1,8,2,2018,0,7,4,1,1,4,19,245,0.0,0.8285714285714286,3,40,17,0.85,0.012244897959183673,2,0,15.794058999999999,Consulta por Equivalencias
"buenas tardes, quería consultarles por las equivalencias pendientes s las cuales empece a tramitar a fines de abril y aún siguen pendientes. por otra parte me gustaría saber apartir de que fecha puedo tramitar la libreta universitaria. gracias  ",3,1,8,2,2018,0,7,4,1,1,4,19,245,0.0,0.8285714285714286,3,40,17,0.85,0.012244897959183673,2,0,15.794058999999999,Consulta por Equivalencias
"les quería hacer una consulta, me falta 9 materias para terminar la carrera y se me está dificultando por mi problema de salud, basicamente ir a cursarlas,estar tantas horas sentada etc,yo puedo dar esas materias libres?,sé que algunas materias requieren un trabajo práctico como condición.hay algún trámite que pueda realizar al respecto?.gracias!  ",1,2,6,1,2016,1,2,1,1,1,3,19,350,0.0,0.8171428571428572,7,54,24,0.9074074074074074,0.02857142857142857,2,0,15.793206,Consulta por Equivalencias
"les quería hacer una consulta, me falta 9 materias para terminar la carrera y se me está dificultando por mi problema de salud, basicamente ir a cursarlas,estar tantas horas sentada etc,yo puedo dar esas materias libres?,sé que algunas materias requieren un trabajo práctico como condición.hay algún trámite que pueda realizar al respecto?.gracias!  ",1,2,6,1,2016,1,2,1,1,1,3,19,350,0.0,0.8171428571428572,7,54,24,0.9074074074074074,0.02857142857142857,2,0,15.793206,Consulta por Equivalencias
hola buenas tardes me llego un mail de que tengo una notificacio pendiente . queria saber de que se trata. yo habia realizado el tramite de readmision . quisiera saber si la materia trabajo social 1 la tengo aprobada   muchas gracias ! buen tardes :) ,0,4,8,2,2016,2,2,1,1,1,5,29,251,0.0,0.7848605577689243,0,48,25,0.7916666666666666,0.0199203187250996,3,0,15.793147,Consulta por Equivalencias
"buenos días: disculpen las molestias, pero no recuerdo como termina mi legajo (143---?  &iquest;quería saber si habría alguna forma de consultarlo por este medio, o es necesario que me acerque a la unviersidad? desde ya muchas gracias. saludos cordiales.   ",0,3,2,1,2016,0,6,0,0,1,48,10,257,0.0,0.77431906614786,3,43,20,0.9302325581395349,0.0311284046692607,2,0,15.777239000000002,Consulta por Equivalencias
buenas tardes quisiera saber si el lunes 06 hay clases con respecto al paro de docentes. desde ya muchas gracias ,4,1,3,1,2018,3,6,4,1,1,3,36,113,0.0,0.7964601769911505,0,21,10,1.0,0.008849557522123894,1,0,15.765264499999999,Consulta por Equivalencias
"buenos días yo solicite el porcentaje de materias soy alumna de unlu sede san miguel necesito para presentarlo antes de las vacaciones por favor ya que no me mandaron ningún mail ni papeles estoy yendo a la facu todos los días a preguntar pero nada. necesito saber si algún paso lo realiza mal,-  ",5,2,12,2,2016,0,1,3,1,1,5,19,297,0.0,0.8080808080808081,4,55,31,0.8909090909090909,0.006734006734006734,1,0,15.760604999999998,Consulta por Equivalencias
"buenas tardes, yo había solicitado el boleto y quería saber que tenia que hacer ahora. gracias   ",4,1,5,1,2017,1,6,3,1,0,54,19,97,0.0,0.7938144329896907,2,19,8,0.8421052631578947,0.020618556701030927,1,0,15.756839999999999,Consulta por Equivalencias
hola buenos dias les escribo porque aun no puedo inscribirme en las materias quizas no entraron mis tramites pero por las dudas lo hago porque me habian dicho martes o miercoles. muchas gracias! ,2,3,2,1,2018,1,1,2,1,1,26,19,195,0.0,0.8205128205128205,0,34,17,0.9117647058823529,0.010256410256410256,1,0,15.698571,Consulta por Equivalencias
"estimados/as ,soy alumna regular de la unlu de la carrera licenciatura en administración del segundo año y debido a problemas personales no pude anotarme a tiempo a las materias : contabilidad 1(comisión 1) , derecho 3 (com 11 ) y a matemática 1 (com 6 ) todas dictadas en la sede central de lujan. mi consulta es si puedo solicitar la incripcion fuera de termino en la sede el mismo martes 16de agosto. desde ya muchas por su atención. ",5,2,8,2,2016,3,8,2,1,1,3,10,437,0.0,0.7688787185354691,4,80,47,0.8,0.013729977116704805,3,0,15.694445000000002,Consulta por Equivalencias
"buenas tardes, mi nombre es julieta gomez y estoy inscripta para cursar contador publico. queria saber como se realiza el cambio de carrera para comercio exterior, es decir, cuando se puede realizar y si tengo que llevar alguna documentacion. muchas gracias. ",5,4,9,2,2019,1,7,4,1,0,54,10,259,0.0,0.8185328185328186,0,42,15,0.9047619047619048,0.023166023166023165,3,0,15.687082,Consulta por Equivalencias
"quisiera inscribirme en otra universidad y necesito saber ,que tramite tengo que hacer para tener un detalle de las materias aprobadas para solicitar equivalencia ...gracias ",6,4,6,1,2018,2,1,1,1,1,3,19,174,0.0,0.8333333333333334,0,26,11,0.9615384615384616,0.022988505747126436,3,0,15.667844,Consulta por Equivalencias
buenos días quería consultar si tienen alguna fecha estimada para la entrega del título. por otra parte quería saber si necesito legalizarlo. muchas gracias. ,1,3,4,1,2019,0,3,1,1,1,1,10,158,0.0,0.8291139240506329,4,25,9,0.92,0.0189873417721519,3,0,15.656357999999999,Consulta por Equivalencias
"buenas tardes,yo fui personalmente en febrero a reinscribirme en la unlu ya que vía web no me lo permitía porque curso en el 2016 la ultima vez. todavía no me contestaron si pudieron reinscribirme y ya termino la fecha para anotarme en las materias. quiero saber porque no me respondieron y si en caso afirmativo si me dan un tiempo más para anotarme en alguna materia. gracias.  ",5,1,3,1,2018,2,2,1,1,1,8,10,380,0.0,0.7973684210526316,4,69,42,0.6956521739130435,0.013157894736842105,4,0,15.640794,Consulta por Equivalencias
"buenas tardes, queria solicitar info  para cursar simultaneamente carrera de ciencias de la educacion, si me puedo inscribir via web y si tengo que hacer algun tramite en la sede personalmente. gracias ",3,3,2,1,2019,1,1,1,1,1,5,10,202,0.0,0.8217821782178217,0,34,17,0.8823529411764706,0.01485148514851485,1,0,15.624091,Consulta por Equivalencias
"buenas tardes, me inscribí fuera de termino y me aprobaron la solicitud. cuando inició la cursada? espero pronta respuesta y desde ya muchas gracias ",4,2,3,1,2018,2,5,4,1,1,5,19,149,0.0,0.8187919463087249,2,25,9,0.88,0.020134228187919462,1,0,15.622575,Consulta por Equivalencias
"buenas tardes, me inscribí fuera de termino y me aprobaron la solicitud. cuando inició la cursada? espero pronta respuesta y desde ya muchas gracias ",4,2,3,1,2018,2,5,4,1,1,5,19,149,0.0,0.8187919463087249,2,25,9,0.88,0.020134228187919462,1,0,15.622575,Consulta por Equivalencias
"buenos días, tengo un inconveniente con la materia organización industrial i código 40816, yo me anote fuera de termino por un tema de las equivalencias que no se había realizado el tramite, y los profesores me acaban de comunicar que estoy fuera de la lista, como puedo resolver el problema? gracias  ",2,4,11,2,2017,1,5,2,1,1,25,10,302,0.0,0.7947019867549668,4,53,27,0.8113207547169812,0.016556291390728478,1,0,15.610432000000001,Consulta por Equivalencias
"hola , me gustaria saber si mi equivalencia fue aprobada. ",1,3,12,2,2016,1,5,3,1,0,8,10,58,0.0,0.7931034482758621,0,11,7,1.0,0.034482758620689655,1,0,15.582312,Consulta por Equivalencias
"buenas noches,  por favor, me gustaría saber cuál es el procedimiento para solicitar la simultaneidad de carrera y si es posible saber que materias adicionales debería cursar para la licenciatura en administración gracias! ",5,1,9,2,2017,3,4,2,1,1,54,19,223,0.0,0.8340807174887892,4,35,17,0.8571428571428571,0.013452914798206279,1,0,15.580929000000001,Consulta por Equivalencias
"buenas noches, quiero hacer una consulta sobre el tramite del boleto estudiantil, ya que realice el tramite pero no se como hago para habilitar en mi tarjeta sube el saldo. querría saber donde me tengo que presentar para poder  terminar o efectuar el tramite si es que no se termino! ",0,2,6,1,2019,3,8,4,1,1,5,29,284,0.0,0.8063380281690141,1,52,28,0.7884615384615384,0.014084507042253521,1,0,15.580532999999999,Consulta por Equivalencias
"hola, buenas tardes. quiero solicitar el boleto universitario pero cuando lleno los datos y la pagina no me deja terminar. quisiera saber si no se puedo hacer manualmente.  muchas gracias.  ",4,2,5,1,2018,1,6,2,1,1,3,29,190,0.0,0.8052631578947368,0,33,14,0.9090909090909091,0.02631578947368421,4,0,15.57441,Consulta por Equivalencias
"buenas tardes, el día 2 de marzo presenté una solicitud de re inscripción y me tenían que confirmar si me reconocen o no las materias que ya tenía aprobadas, quisiera saber cuál fue la resolución para poder anotarme en las materias  correspondientese muchas gracias! saludos ",2,2,3,1,2017,1,2,1,1,1,0,19,275,0.0,0.8181818181818182,7,47,25,0.8723404255319149,0.01090909090909091,1,0,15.550989999999999,Consulta por Equivalencias
buenas tardes: en abril presenté la documentación solicitando equivalencias de la uba. en unos días arrancan las inscripciones y me gustaría saber si antes del cierre de las mismas voy a tener los resultados.  saludos  patricia pereyra ,0,5,7,1,2017,1,3,4,1,1,27,19,236,0.0,0.8220338983050848,4,40,21,0.85,0.012711864406779662,2,0,15.550115,Consulta por Equivalencias
"hola,yo quería saber si me pueden ayudar en decirme si tengo alguna materia aprobada ,porque hace dos años deje administración y no recuerdo si tengo alguna aprobada .desde ya gracias !. ",2,2,6,1,2017,3,6,3,1,0,0,19,187,0.0,0.8074866310160428,2,32,14,0.84375,0.026737967914438502,2,0,15.538008,Consulta por Equivalencias
"hola,yo quería saber si me pueden ayudar en decirme si tengo alguna materia aprobada ,porque hace dos años deje administración y no recuerdo si tengo alguna aprobada .desde ya gracias !. ",2,2,6,1,2017,3,6,3,1,0,0,19,187,0.0,0.8074866310160428,2,32,14,0.84375,0.026737967914438502,2,0,15.538008,Consulta por Equivalencias
"buenas tardes, quería saber si es posible anotarme para recursar una materia que tenga regular  ",1,4,12,2,2018,3,8,4,1,1,17,10,96,0.0,0.8229166666666666,1,17,7,0.9411764705882353,0.010416666666666666,1,0,15.522917000000001,Consulta por Equivalencias
buenas tardes!.  quería consultar si estará disponible para retirar mi titulo de técnico universitario en comercio exterior y aduanas. y que dias y horarios puedo buscarlo.  muchas gracias! ,4,1,1,1,2019,2,3,1,1,1,27,10,190,0.0,0.8157894736842105,3,31,13,0.8709677419354839,0.02631578947368421,3,0,15.494805,Consulta por Equivalencias
"hola buenas tardes! quería hacer una consulta, yo me quise hacer el boleto estudiantil provincial, complete todos mis datos y al terminar me enviaron un link para terminar el trámite y al entrar al link me dice que el link no corresponde con un trámite existente y me gustaría saber por que, desde ya muchas gracias  ",2,5,10,2,2018,2,8,4,1,1,3,29,317,0.0,0.807570977917981,4,58,32,0.7241379310344828,0.012618296529968454,1,0,15.493657,Consulta por Equivalencias
"hola buenas tardes,yo hice simultaneidad de carrera y quería saber cuanto se tardan en ver las equivalencias de materias ,porque no me dijeron nada al respecto;en caso de que no me den ninguna como me entero yo ?recibo un aviso ?    ",2,4,10,2,2018,1,6,4,1,0,0,10,233,0.0,0.7896995708154506,1,45,28,0.8222222222222222,0.02145922746781116,1,0,15.467001999999999,Consulta por Equivalencias
"buenas tardes, tengo una duda. se me perdió la sube que estaba registrada en la universidad la cual ya tenia aplicada el beneficio del boleto estudiantil provincial. ahora poseo una nueva y quisiera saber si tengo que realizar el tramite para ese beneficio de nuevo o se aplica directamente a la mía. y, de no ser el caso, a donde me tengo que acercar para realizar dicho tramite. muchas gracias.  ",5,3,7,1,2018,2,7,4,1,1,1,19,398,0.0,0.8015075376884422,2,72,37,0.75,0.020100502512562814,5,0,15.460602,Consulta por Equivalencias
"buenas tardes. quería consultar por el trámite tri-luj:0001868/2017, que es de unas equivalencias que  presente.  muchas gracias!  ",1,4,6,1,2017,2,3,4,1,1,54,23,131,0.0,0.7099236641221374,2,21,11,0.8095238095238095,0.03816793893129771,2,0,15.458025,Consulta por Equivalencias
"buenas tardes. quería consultar por el trámite tri-luj:0001868/2017, que es de unas equivalencias que  presente.  muchas gracias!  ",1,4,6,1,2017,2,3,4,1,1,54,23,131,0.0,0.7099236641221374,2,21,11,0.8095238095238095,0.03816793893129771,2,0,15.458025,Consulta por Equivalencias
"buenas tardes! me comunico porqué olvide mi legajo y no puedo entrar al sistema. yo deje la carrera de administración hace dos años, solo hice el primer cuatrimestre. me gustaria retomarla y necesito mi nro de legajo para saber que materias ya tenia aprobadas ",0,4,3,1,2017,1,6,0,0,1,3,19,260,0.0,0.8153846153846154,2,45,23,0.8888888888888888,0.015384615384615385,2,0,15.44956,Consulta por Equivalencias
"buenos días, en diciembre del 2016 solicité el título intermedio de técnico universitario en administración. quisiera saber el estado del trámite, ya que me dirigí a las oficinas de la sede central y estaban cerradas. muchas gracias ",1,2,4,1,2017,1,1,2,1,1,3,19,233,0.0,0.8068669527896996,7,38,18,0.8947368421052632,0.017167381974248927,2,0,15.435286999999999,Consulta por Equivalencias
"buenas tardes,quería saber si puedo empezar alguna carrera teniendo dos materias previas de la secundaria?que papeles llevo? ",3,3,10,2,2017,2,7,0,0,1,0,10,125,0.0,0.84,1,18,5,1.0,0.024,1,0,15.407272,Consulta por Equivalencias
"hola buen dia, quisiera saber cuando se me vence la materia administracion de personal. muchas gracias ",4,2,9,2,2016,0,5,2,1,1,54,19,103,0.0,0.8252427184466019,0,17,8,1.0,0.019417475728155338,1,0,15.404306,Consulta por Equivalencias
"hola. quería informar que al elegir la carrera la semana anterior tuve una equivocación en dicha elección. al no hacerlo yo, la persona encargada del trámite se confundió. quería saber si existe la posibilidad de corregir ese error, cambiando la carrera de administración a contador público.  el trámite fue realizado hace ocho días. muchas gracias.  ",2,4,10,2,2017,3,7,0,0,0,0,10,351,0.0,0.8148148148148148,10,58,27,0.8103448275862069,0.022792022792022793,6,0,15.403291000000001,Consulta por Equivalencias
"buenos dias...mi consulta es la siguiente : presente documentacion para solicitar equivalencias de otra institucion, tengo una clave y un nro pero no se donde ver como sigue el tramite..              muchas gracias.saludo  ",2,4,9,2,2017,0,1,1,1,1,16,10,223,0.0,0.757847533632287,0,47,31,0.7021276595744681,0.03587443946188341,6,0,15.39616,Consulta por Equivalencias
"buenos dias, queria saber si ustedes me podian dar informacion del estado del tramite de boleto estudiantil. espero respuesta, muchas gracias ",1,2,4,1,2019,1,6,4,1,1,3,10,142,0.0,0.8309859154929577,0,22,7,0.9545454545454546,0.02112676056338028,1,0,15.347256,Consulta por Equivalencias
hola buenos dias queria consultar por favor que estoy iniciando el tramite para el boleto estudiantil y no me deja finalizar el tramite. me dice que todavia esta incompleto . y queria saber como tenia que hacer para poder finalizarlo. y poder empezar a utilizarlo. muchas gracias.  yanina ,1,3,4,1,2019,0,1,4,1,1,5,19,289,0.0,0.8131487889273357,0,50,25,0.78,0.01730103806228374,5,0,15.306920999999999,Consulta por Equivalencias
"buenas tardes solicito información de comercio exterior , me encuentro en colombia y quisiera saber qué requisitos necesito para entrar. gracias ",3,1,2,1,2018,1,1,0,0,1,27,10,145,0.0,0.8413793103448276,2,22,8,1.0,0.013793103448275862,1,0,15.300132000000001,Consulta por Equivalencias
"buenos días. soy discapacitada con certificado, quería saber si se mantienen las condiciones de regularidad por materia o si hay alguna excepción. gracias!! ",1,3,2,1,2017,1,2,1,1,0,1,10,157,0.0,0.821656050955414,3,24,11,0.9583333333333334,0.03184713375796178,2,0,15.291519000000001,Consulta por Equivalencias
"buenos dias; solicito por este medio me envíen copia de la resolución del tramite de equivalencias aprobadas, numero tri-luj: 0007069/2015.  saludos.  liz villaverde ",3,1,10,2,2017,0,8,3,1,1,54,19,166,0.0,0.7409638554216867,2,26,11,0.8846153846153846,0.030120481927710843,2,0,15.286738,Consulta por Equivalencias
"buen dia, al querer ingresar a informacion academica, aparece una nota que dice que no me encuentro regular y que tenia pendiente un tramite para regularizar dicha situacion, pero yo no ingrese ningun tramite. que es lo que paso? y como sigo? muchas gracias ",3,4,2,1,2017,1,3,1,1,0,54,19,258,0.0,0.8062015503875969,0,45,25,0.8666666666666667,0.023255813953488372,1,0,15.283573,Consulta por Equivalencias
"buenas tardes, hoy al querer anotarme a las materias de 1er cuatrimestre no me permitio ingresar la plataforma por &quot;tramite pendiente para regularizar mi situacion en la carrera&quot;, quisiera saber si es un error del sistema, porque mañana termina el periodo de inscripcion. saludos ",2,1,3,1,2019,2,5,2,1,1,3,19,290,0.0,0.8172413793103448,0,45,21,0.9555555555555556,0.020689655172413793,1,0,15.276523999999998,Consulta por Equivalencias
"buenas tardes queria saber porque no me permite entrar a mi perfil de alumno, haciendome solicitar una solicitud de reincorporación? muchas gracias ",3,4,2,1,2017,1,4,2,1,1,27,10,148,0.0,0.8378378378378378,1,23,8,0.9565217391304348,0.013513513513513514,1,0,15.269682000000001,Consulta por Equivalencias
"buenas tardes queria tramitar el título intermedio, la técnicatura y no me aparece en las opciones de solicitudes, por ende no puedo hacerlo, espero respuesta alguna muchas gracias saludos atte ",2,4,12,2,2016,2,4,2,1,1,3,19,194,0.0,0.8298969072164949,2,31,13,0.967741935483871,0.015463917525773196,1,0,15.266026,Consulta por Equivalencias
"buenos días, quisiera saber si me podrían ayudar a saber cuál es mi número de legajo ya que no lo recuerdo. muchas gracias.   ",1,2,1,1,2018,0,4,0,0,0,54,10,126,0.0,0.7777777777777778,4,26,14,0.8846153846153846,0.023809523809523808,2,0,25.77617,Consulta por Legajo
"buenas tardes, les mando esta consulta con el propósito si me pueden ayudar con mi número de legajo. ya que no lo recuerdo y no puedo ingresar para anotarme a las materias. desde ya muchas gracias ",4,4,7,1,2016,1,6,0,0,1,27,19,197,0.0,0.8020304568527918,2,37,20,0.918918918918919,0.015228426395939087,2,0,24.428413,Consulta por Legajo
buen dia quisiera ingresa a mi situacion academica para poder volver a ingresar a la universidad pero no recuerdo mi numero de legajo para poder acceder agradeceria si me lo recuerdan para poder acceder gracias ,0,3,2,1,2017,0,6,0,0,1,5,19,211,0.0,0.8341232227488151,0,36,18,0.7777777777777778,0.0,1,0,22.258768,Consulta por Legajo
buenas noches. no recuerdo mi numero de legajo. necesitaria saberlo asi puedo ingresar a mi perfil. ,0,3,7,1,2018,3,4,0,0,1,3,10,100,0.0,0.81,0,17,7,0.9411764705882353,0.03,3,0,22.239721,Consulta por Legajo
buenas tardes queria saber si podrian enviar el numero de legajo nuevamente por que no lo recuerdo . muchas gracias  ,0,4,1,1,2016,2,2,0,0,1,5,19,117,0.0,0.811965811965812,0,22,10,0.9545454545454546,0.008547008547008548,1,0,22.238410000000002,Consulta por Legajo
"buenas tardes, quer&igrave;a saber si me pueden ayudar. dice que no estoy regular. puede ser? me quer&igrave;a inscribir para este cuatrimestre y no podia. muchas gracias! ",2,3,2,1,2016,2,4,1,1,1,3,19,172,0.0,0.7906976744186046,0,27,12,0.8888888888888888,0.046511627906976744,3,0,20.959787,Consulta por Legajo
"por favor, necesitaría si me pueden enviar mi numero de legajo, para poder ingresar a la información académica...&iexcl;muchas gracias! ",1,2,2,1,2019,0,2,0,0,0,26,10,136,0.0,0.8014705882352942,3,20,9,1.0,0.051470588235294115,3,0,20.698746,Consulta por Legajo
"hola quisiera inscribirme para los talleres y no recuerdo el numero del legajo ,me lo podrian pasar ",0,3,1,1,2018,0,1,0,0,1,5,19,100,0.0,0.82,0,18,10,1.0,0.01,1,0,20.635767,Consulta por Legajo
quisiera saber como hago para inscribirme en las materias de este cuatrimestre fuera de termino xq quise ingresar x internet y m informan q ya finalizo el periodo de inscripcion no se si tenia mal la fecha crei q a partir de febrero podia iscribirme y estamos a 5 y no puedo agradeceria su ayuda ,0,1,2,1,2018,2,8,3,1,1,5,10,296,0.0,0.8108108108108109,0,56,32,0.8571428571428571,0.0,1,0,20.580723000000003,Consulta por Legajo
"buenas tardes! necesito hacer el ingreso vía web para inscribirme a las materias, pero no recuerdo el numero de legajo. me lo podrían enviar? muchas gracias!  ",5,4,2,1,2018,2,4,0,0,0,26,19,159,0.0,0.7987421383647799,2,28,14,0.9285714285714286,0.031446540880503145,1,0,20.403374,Consulta por Legajo
buenos dias  por favor necesitaria ayuda para poder inscribirme en el segundo cuatrimestre.  el jueves intenté hacerlo y no pude. me dejaba seleccionar pero no avanzar cuando queria confirmar la cursada.  por favor necesitaria ayuda de como poder inscribirme   muchas gracias  matias  ,6,2,8,2,2019,1,3,2,1,1,27,10,285,0.0,0.8175438596491228,1,50,23,0.7,0.010526315789473684,3,0,20.378970000000002,Consulta por Legajo
hola buenas tardes. estoy teniendo problemas con iniciar secion en la parte de &quot;estudiantes&quot;. el problema es que no recuerdo mi numero de legajo y no voy a poder relizar ninguna operación como ppr ejemplo inscribirme a las materias. podrian ayudarme? muchas gracias. ,2,5,1,1,2019,3,7,0,0,1,3,10,277,0.0,0.8122743682310469,1,44,20,0.9318181818181818,0.02527075812274368,4,0,20.365211,Consulta por Legajo
"hola queria hacer una consulta, no me acuerdo mi numero de legajo y queria saber si ustedes podrian decimerlo por favor. muchas gracias ",3,4,10,2,2018,2,6,0,0,1,54,10,136,0.0,0.8161764705882353,0,24,10,0.9583333333333334,0.014705882352941176,1,0,20.307844,Consulta por Legajo
"hola, quisera conultar sobre la inscripción a las materias de este cuatrimestre. no me permite ingresar con mi número de legajo y clave. por favor quisiera saber si puedo inscribirme por internet o debo presentarme en la universidad. muchas gracias! ",0,2,8,2,2016,1,4,3,1,1,4,19,250,0.0,0.82,2,41,19,0.926829268292683,0.02,3,0,20.292177,Consulta por Legajo
"hola, no recuerdo mi número de legajo. no puedo inscribirme en el segundo cuatrimestre. me lo pueden enviar otra vez? muchas gracias ",1,2,8,2,2017,1,2,0,0,0,4,10,133,0.0,0.8045112781954887,1,23,11,0.9565217391304348,0.03007518796992481,2,0,20.23899,Consulta por Legajo
"buenas tardes tengo una consulta porque ya termine de cursar todas las materias pero no encuentro la opción para tramitar el titulo de la licenciatura., el de técnica me  acuerdo que lo cargue desde la pagina pero ahora no recuerdo como lo hice. me podrán ayudar?muchas gracias ",6,5,7,1,2016,2,4,2,1,1,3,31,278,0.0,0.8129496402877698,3,49,24,0.7959183673469388,0.014388489208633094,2,0,20.162975,Consulta por Legajo
hola buenas tardes quiero saber mi número de legajo no lo recuerdo y no puedo ingresar a los asuntos academicos ,6,3,6,1,2019,3,2,0,0,1,27,10,112,0.0,0.8214285714285714,1,21,10,0.9523809523809523,0.0,1,0,20.003363,Consulta por Legajo
hola no puedo entrar a mi legajo para inscribirme dice que perdi la regularidad y yo curse el cuatrimestre pasado porfavor me podrian contestar . ,5,4,2,1,2017,1,5,2,1,1,27,19,146,0.0,0.821917808219178,0,26,14,1.0,0.00684931506849315,1,0,19.910753,Consulta por Legajo
hola no puedo entrar a mi legajo para inscribirme dice que perdi la regularidad y yo curse el cuatrimestre pasado porfavor me podrian contestar . ,5,4,2,1,2017,1,5,2,1,1,27,19,146,0.0,0.821917808219178,0,26,14,1.0,0.00684931506849315,1,0,19.910753,Consulta por Legajo
