consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
hola olvidé mí clave como hago para recuperarla?  ,4,4,6,1,2019,1,7,3,1,1,54,9,50,0.0,0.8,2,10,7,0.9,0.02,1,0,9.063783,Consulta por Legajo
"buenas tardes: quiero ingresar para inscribirme, es la primera vez q intento por este medio ya que el año pasado hice el cambio de plan. se que me generaron una clave pero la verdad no la recuerdo, y no se el numero de mi legajo, intente recuperar datos pero no me lo permite. muchas gracias. ",0,1,8,2,2019,2,3,0,0,1,43,33,293,0.0,0.78839590443686,0,56,33,0.8035714285714286,0.023890784982935155,3,0,9.025246000000001,Consulta por Legajo
recuperar numero de legajo ,5,5,9,2,2018,0,2,0,0,0,4,9,27,0.0,0.8518518518518519,0,5,2,1.0,0.0,1,0,8.983734,Consulta por Legajo
mi numero de legajo ,6,4,12,2,2018,2,8,0,0,1,0,9,20,0.0,0.8,0,5,3,1.0,0.0,1,0,8.983734,Consulta por Legajo
no recuerdo mi número de legajo para poder ingresar al sistema ,5,2,8,2,2019,3,2,0,0,0,24,18,63,0.0,0.8253968253968254,1,12,6,1.0,0.0,1,0,8.960068,Consulta por Legajo
no recuerdo mi número de legajo. me lo podrían pasar? gracias ,0,2,8,2,2019,0,4,0,0,1,3,9,62,0.0,0.7903225806451613,2,12,6,1.0,0.03225806451612903,1,0,8.960068,Consulta por Legajo
"buenas tardes, les escribo porque no tengo numero de legajo  y con mi numero de documento no tengo acceso al sistema ni a las aulas virtuales. desde ya muchas gracias ",3,3,3,1,2019,1,1,0,0,1,54,9,167,0.0,0.8023952095808383,0,32,15,0.84375,0.011976047904191617,1,0,8.952852,Consulta por Legajo
"me olvide mi legajo de la carrera licenciatura en administración, como la recupero? ",2,1,1,1,2018,2,3,1,1,1,54,18,84,0.0,0.8214285714285714,1,14,8,0.9285714285714286,0.023809523809523808,1,0,8.923497,Consulta por Legajo
"buenas tardes, soy nuevo ingresante en la universidad, y necesito por favor, el numero de legajo para poder inscribirme gracias   ",1,3,10,2,2019,2,8,0,0,1,0,9,130,0.0,0.8076923076923077,0,23,11,0.9130434782608695,0.023076923076923078,1,0,8.904666,Consulta por Legajo
"consulta hace unos años yo me inscribi pero por motivos familiares tuve que dejar ,ahora quiero inscribirme y me dice que ya soy alumno de la universidad y no recuerdo el numero de legajo desde ya agradezco por su atencion. ",0,5,10,2,2016,2,1,0,0,1,54,18,224,0.0,0.8125,0,41,25,0.8536585365853658,0.008928571428571428,1,0,8.882795,Consulta por Legajo
recordatorio de numero de legajo  ,1,4,11,2,2018,1,5,0,0,1,0,18,34,0.0,0.8235294117647058,0,7,4,0.7142857142857143,0.0,1,0,8.806281,Consulta por Legajo
necesito mi numero de legajo ,5,2,2,1,2018,0,7,0,0,1,43,18,29,0.0,0.8275862068965517,0,6,3,1.0,0.0,1,0,8.806281,Consulta por Legajo
solicitud de numero de legajo ,2,2,6,1,2019,3,2,0,0,1,25,18,30,0.0,0.8333333333333334,0,6,3,0.8333333333333334,0.0,1,0,8.806281,Consulta por Legajo
"buenas tardes, no recuerdo mi clave ",6,4,2,1,2018,2,1,1,1,1,8,18,36,0.0,0.8055555555555556,0,7,3,1.0,0.027777777777777776,1,0,8.780892,Consulta por Legajo
hola me olvide mi número de legajo quería saber si me lo podían mandar ,0,2,3,1,2019,0,8,0,0,0,25,9,71,0.0,0.8028169014084507,3,15,8,0.9333333333333333,0.0,1,0,8.77384,Consulta por Legajo
"estimados, buenas tardes. al momento no puedo ingresar al sistema con mi numero de legajo y dni .  desde ya muchas gracias. ",1,1,2,1,2019,1,4,4,1,1,54,9,124,0.0,0.782258064516129,0,24,12,0.9166666666666666,0.03225806451612903,3,0,8.771014,Consulta por Legajo
" buenas tardes ,no recibi mi numero de legajo ,quisiera saber cual es el problema. que debo hacer?  desde ya muchas gracias.  ",0,3,2,1,2016,3,7,0,0,1,2,18,126,0.0,0.7698412698412699,0,25,13,0.88,0.03968253968253968,2,0,8.771014,Consulta por Legajo
he olvidado la clave y necesito recuperarla para poder inscribirme ,2,1,3,1,2016,2,3,1,1,1,3,18,67,0.0,0.8507462686567164,0,11,5,1.0,0.0,1,0,8.7379,Consulta por Legajo
buenos dias! les escribo dado que este año me inscribi en la carrera de lic. en adm. (ya termine la carrera de contador publico) y aun no recibi mi numero de legajo. pueden indicarme que tramite debo realizar? gracias! ,1,2,6,1,2018,0,2,0,0,1,3,33,219,0.0,0.7853881278538812,0,40,23,0.85,0.0273972602739726,3,0,8.724939,Consulta por Legajo
no recuerdo mi número de legajo y deseo inscribirme en la cursada 2019 ,1,4,7,1,2018,3,2,0,0,1,4,18,71,0.0,0.7605633802816901,1,14,8,1.0,0.0,1,0,8.654398,Consulta por Legajo
no recuerdo mi legajo y no me deja ingresar al perfil de estudiante ,3,1,5,1,2018,3,8,0,0,1,3,9,68,0.0,0.8088235294117647,0,14,9,0.9285714285714286,0.0,1,0,8.654398,Consulta por Legajo
mi consulta es porque no recuerdo mi número de legajo y mi clave. ,6,2,2,1,2017,1,1,0,0,1,55,18,66,0.0,0.7878787878787878,1,14,8,0.8571428571428571,0.015151515151515152,1,0,8.654398,Consulta por Legajo
quisiera saber mi legajo de contador publico ya que no la recuerdo gracias ,1,4,11,2,2017,1,3,1,1,1,27,18,75,0.0,0.8266666666666667,0,14,7,1.0,0.0,1,0,8.654398,Consulta por Legajo
no tengo el numero de legajo ,5,3,10,2,2018,2,2,0,0,1,52,9,29,0.0,0.7931034482758621,0,7,4,1.0,0.0,1,0,8.635703,Consulta por Legajo
como saco el numero de legajo ,6,1,11,2,2018,1,8,0,0,1,43,33,30,0.0,0.8,0,7,5,1.0,0.0,1,0,8.635703,Consulta por Legajo
cómo obtengo mi numero de legajo? ,3,2,2,1,2019,0,5,0,0,1,54,9,34,0.0,0.7941176470588235,1,7,4,1.0,0.029411764705882353,1,0,8.635703,Consulta por Legajo
no tengo un numero de legajo ,2,2,2,1,2019,2,6,0,0,1,54,9,29,0.0,0.7931034482758621,0,7,4,1.0,0.0,1,0,8.635703,Consulta por Legajo
no se mi numero de legajo  ,0,3,2,1,2019,2,8,0,0,1,54,18,27,0.0,0.7407407407407407,0,8,6,0.875,0.0,1,0,8.635703,Consulta por Legajo
no se mi numero de legajo  ,0,3,2,1,2019,2,8,0,0,1,54,18,27,0.0,0.7407407407407407,0,8,6,0.875,0.0,1,0,8.635703,Consulta por Legajo
quiero consultar mi numero de legajo ,0,4,12,2,2015,3,8,0,0,1,54,18,37,0.0,0.8378378378378378,0,7,3,1.0,0.0,1,0,8.635703,Consulta por Legajo
todavia no tengo numero de legajo ,2,2,1,1,2016,2,1,0,0,1,54,18,34,0.0,0.8235294117647058,0,7,3,1.0,0.0,1,0,8.635703,Consulta por Legajo
como obtengo mi numero de legajo ,0,1,3,1,2016,3,6,0,0,1,27,9,33,0.0,0.8181818181818182,0,7,4,1.0,0.0,1,0,8.635703,Consulta por Legajo
necesito saber mi numero de legajo ,1,4,6,1,2016,1,6,0,0,1,19,9,35,0.0,0.8285714285714286,0,7,3,1.0,0.0,1,0,8.635703,Consulta por Legajo
cual es mi numero de legajo ,2,3,10,2,2016,2,8,0,0,1,54,9,28,0.0,0.7857142857142857,0,7,5,1.0,0.0,1,0,8.635703,Consulta por Legajo
necesito saber mi numero de legajo ,1,5,1,1,2017,1,4,0,0,1,52,9,35,0.0,0.8285714285714286,0,7,3,1.0,0.0,1,0,8.635703,Consulta por Legajo
como averiguo el numero de legajo ,4,2,2,1,2017,3,6,0,0,1,43,18,34,0.0,0.8235294117647058,0,7,4,1.0,0.0,1,0,8.635703,Consulta por Legajo
no tengo el numero de legajo ,2,1,2,1,2018,1,1,0,0,1,3,9,29,0.0,0.7931034482758621,0,7,4,1.0,0.0,1,0,8.635703,Consulta por Legajo
no conozco mi numero de legajo ,3,3,2,1,2018,2,3,0,0,1,54,18,31,0.0,0.8064516129032258,0,7,4,1.0,0.0,1,0,8.635703,Consulta por Legajo
cual es mi numero de legajo  ,4,4,2,1,2018,2,8,0,0,1,52,9,29,0.0,0.7586206896551724,0,8,6,0.875,0.0,1,0,8.635703,Consulta por Legajo
"estimados; quiero tramitar el titulo intermedio de la carrera, lic en comercio internacional(tecnico universitario en comercio exterior) y la constancia de titulo en tramite, me han indicado que lo haga desde la solapa de mi perfil, desde certificados pero me sale la leyenda: &quot;no es posible generar un certificado, no existe solicitud de tit en tramite autorizada&quot;, me pueden ayudar con esto? les agradezco mucho. ",0,2,12,2,2018,2,2,1,1,1,27,33,425,0.0,0.8117647058823529,0,66,32,0.7878787878787878,0.02588235294117647,1,0,16.714016,Consulta sobre Título Universitario
"hola, en junio me recibi de tecnico en administracion, hice la solicitud en la plataforma. quisiera saber si existe algun certfificado de titulo en tramite a fin de presentarlo en mi trabajo? saludos! ",0,2,8,2,2016,2,2,1,1,0,3,18,201,0.0,0.8109452736318408,0,34,17,0.7941176470588235,0.024875621890547265,1,0,16.131853,Consulta sobre Título Universitario
"hola quiero tramitar el titulo, termine de cursar ahora en diciembre llene la encuesta y ahora cuando pido solicitud de titulo en tramite me dice que no hay titulo para mi carrera como debo hacer ya que quiero anotarme a la licenciatura gracias !! ",3,3,12,2,2018,2,2,3,1,1,43,18,248,0.0,0.8104838709677419,0,45,24,0.8444444444444444,0.012096774193548387,1,0,15.645263,Consulta sobre Título Universitario
"hola, me dirijo a ustedes para corroborar que mi solicitud de tramite del titulo de tecnico universitario en minoridad y familia haya sido aceptada y en caso de serlo nesecitaria el certificado de titulo en tramite &iquest; lo manda por mail o tengo que hacercarme hasta la universidad? .  espero respuestas. saludo atentamente.  ",2,1,10,2,2016,0,3,1,1,1,5,18,330,0.0,0.8121212121212121,0,56,29,0.8035714285714286,0.01818181818181818,3,0,15.473405999999999,Consulta sobre Título Universitario
buenas tardes . queria consultarles como hago para tramitar el titulo de tecnico. se hace via web o me tengo que presentar en la universidad de forma presencial. como seria el procedimiento?.  saludos ,2,4,12,2,2018,2,5,2,1,1,54,18,201,0.0,0.8059701492537313,0,35,20,0.8857142857142857,0.024875621890547265,4,0,14.791147,Consulta sobre Título Universitario
buen dia. hace pocos años tramite el titulo de tecnico universitario en comercio exterior y aduanas. y quería consultar cuando y donde podria retirar el certificado(diploma).  gracias. ,1,1,8,2,2017,1,3,1,1,0,27,9,185,0.0,0.8162162162162162,1,29,13,0.8620689655172413,0.021621621621621623,4,0,14.652968,Consulta sobre Título Universitario
"buenas noches, realice la solicitud del titulo tecnico contable. queria saber si va todo bien o caso contrario si tengo que realizar algun tipo de tramite para terminarlo.  si se encuentra todo bien el dia que llegue el titulo se van a comunicar a mi telefono o tengo que acercarme a preguntar si ya se encuentra el titulo?   saludos ",0,3,6,1,2019,3,5,0,0,1,54,18,334,0.0,0.8023952095808383,0,63,37,0.6825396825396826,0.011976047904191617,2,0,14.64298,Consulta sobre Título Universitario
"buenas tardes,  complete el formulario para tramitar el titulo de la tecnicatura, queria sabe si hay alguna forma de obtener el certificado de titulo en tramite.  gracias! ",2,1,10,2,2015,2,3,1,1,1,24,9,172,0.0,0.8081395348837209,0,30,15,0.7666666666666667,0.023255813953488372,1,0,14.207269,Consulta sobre Título Universitario
buenos dias!! les escribo para consultarles cual es el tramite que se debe realizar para obtener el titulo de tecnico universitario en contabilidad. (ya tengo las materias correspondientes aprobadas). muchas gracias! ,3,5,6,1,2016,0,2,1,1,1,54,33,217,0.0,0.8248847926267281,0,32,15,0.9375,0.02304147465437788,2,0,14.079285999999998,Consulta sobre Título Universitario
"buenas tardes escribo para consultar sobre el estado de mi titulo intermedio de la carrera de comercio internacional, en abril realice el tramite via web para el titulo tecnico y ya pasaron 6 meses, y no he obtenido notificaciones sobre el. escribi hace un mes y tampoco me respondieron.  necesitaria saber en que estado se encuentra, o si deberia hacer algo mas.  muchas gracias ",1,3,10,2,2015,2,8,2,1,1,27,9,380,0.0,0.8078947368421052,0,67,35,0.8059701492537313,0.015789473684210527,3,0,13.886220000000002,Consulta sobre Título Universitario
"hola , envié un pedido de solicitud de prorroga para presentar el titulo,  adjunté comprobante de titulo en tramite, queria saber si &iquest;fue aceptada ?  para  que desbloqueen mi perfil y poder entrar a la pagina y a  inscribirme al segundo cuatrimestre...saludo atentamente,  muchas gracias  ",4,1,8,2,2018,0,4,4,1,1,43,9,296,0.0,0.793918918918919,2,52,27,0.7884615384615384,0.030405405405405407,3,0,13.437022,Consulta sobre Título Universitario
"estimados, quisiera saber como va mi tramite de solicitud de equivalencias solicitadas en el mes de mayo. muchas gracias ",3,3,8,2,2016,2,3,3,1,1,54,18,121,0.0,0.8264462809917356,0,20,10,0.9,0.01652892561983471,1,0,12.941697999999999,Consulta sobre Título Universitario
"buenas tardes, mi consulta es porque no me figura la opción de tramitar el titulo y ya aprobé todas las materias. gracias. necesito tramitar el titulo. saludos, luciana. ",3,5,9,2,2016,2,4,2,1,1,43,18,170,0.0,0.8,2,29,12,0.9310344827586207,0.03529411764705882,4,0,12.637321,Consulta sobre Título Universitario
"quiero cargar la solicitud de titulo y no me permite, tengo que hacer algún tramite adicional? saludos.  ",2,1,1,1,2019,1,3,1,1,1,54,18,105,0.0,0.8,1,19,8,0.9473684210526315,0.02857142857142857,1,0,12.187037,Consulta sobre Título Universitario
"hola necesito la constancia de materias aprobadas, quisiera saber como obtenerla, ya que en la pagina solo aparece la solicitud del titulo completo. muchas gracias! ",3,3,6,1,2017,1,4,2,1,1,4,18,165,0.0,0.8242424242424242,0,26,12,0.9230769230769231,0.024242424242424242,1,0,12.033134,Consulta sobre Título Universitario
intento tramitar expedición de titulo de la licenciatura en ts.  al ingresar leg y clave dice q alguna de ellas no es valida. como puedo seguir e ingresar a realización tramite?. gracias ,0,4,12,2,2016,3,1,1,1,1,5,33,187,0.0,0.8021390374331551,2,34,18,0.8823529411764706,0.0213903743315508,3,0,12.018765,Consulta sobre Título Universitario
"estimados,  buenas tardes quisiera consultarles acerca del estado de la solicitud de mi titulo en lic. en comercio internacional.  la solicitud del mismo la realicé en el mes de diciembre del año 2015.  muchas gracias.  saludos cordiales, elena navarro. ",5,1,2,1,2016,2,4,2,1,1,27,9,254,0.0,0.7874015748031497,1,44,22,0.7045454545454546,0.027559055118110236,5,0,11.730957,Consulta sobre Título Universitario
   quiero ingresar al sistema para solicitar mi titulo intermedio ( tecnico en comercio exterior y aduanas) y el sistema no me lo permite! ,1,1,10,2,2017,1,1,1,1,1,27,18,139,0.0,0.7913669064748201,0,27,15,0.8148148148148148,0.007194244604316547,1,0,11.665495,Consulta sobre Título Universitario
   quiero ingresar al sistema para solicitar mi titulo intermedio ( tecnico en comercio exterior y aduanas) y el sistema no me lo permite! ,1,1,10,2,2017,1,1,1,1,1,27,18,139,0.0,0.7913669064748201,0,27,15,0.8148148148148148,0.007194244604316547,1,0,11.665495,Consulta sobre Título Universitario
"hola, quisiera tramitar mi titulo, 20970 es el número de mi defensa de tesis  gracias ",3,4,4,1,2018,0,2,1,1,0,29,9,86,0.0,0.7325581395348837,1,17,8,0.8235294117647058,0.023255813953488372,1,1,11.588476,Consulta sobre Título Universitario
"buenas tardes, quisiera saber como inicar el tramite para retirar el diploma de tecnico en comercio exterior. saludos ",1,3,2,1,2018,1,5,2,1,0,27,18,118,0.0,0.8305084745762712,0,19,7,0.9473684210526315,0.01694915254237288,1,0,11.560736,Consulta sobre Título Universitario
"necesito tramitar el boleto estudiantil provincial , que pasos debo seguir ?, ya que la pagina no me lo permite de la unlu no me permite tramitar el tramitar. espero su respuesta.  muchas gracias  ",0,2,3,1,2019,3,2,1,1,1,5,9,197,0.0,0.7918781725888325,0,37,21,0.7567567567567568,0.025380710659898477,2,0,11.375817999999999,Consulta sobre Título Universitario
"en el mes de diciembre de 2017 realice el tramite correspondiente para la obtención del titulo. mi duda es, que si bien retire la constancia de titulo en trámite, no recibí ningún correo relacionado al estado del tramite, ni un código para averiguar el estado del mismo. ",4,4,2,1,2018,1,2,1,1,1,16,33,271,0.0,0.7933579335793358,5,48,28,0.7916666666666666,0.01845018450184502,2,0,11.359475999999999,Consulta sobre Título Universitario
buen día necesito saber si recibieron la encuesta para  tramitar el titulo de la licenciatura gracias claudia ,1,2,3,1,2017,3,1,1,1,1,26,18,110,0.0,0.8363636363636363,1,19,10,0.8947368421052632,0.0,1,0,11.2183895,Consulta sobre Título Universitario
"hola , tengo que realizar la solicitud de titulo. esa opcion no se encuentra disponible como tramite en mi cuenta.  rendi el trabajo final el 17/12/2018.  gracias ",1,1,2,1,2019,2,3,1,1,1,5,9,163,0.0,0.7361963190184049,0,30,16,0.9,0.024539877300613498,3,0,11.174969,Consulta sobre Título Universitario
"hola , tengo que realizar la solicitud de titulo. esa opcion no se encuentra disponible como tramite en mi cuenta.  rendi el trabajo final el 17/12/2018.  gracias ",1,1,2,1,2019,2,3,1,1,1,5,9,163,0.0,0.7361963190184049,0,30,16,0.9,0.024539877300613498,3,0,11.174969,Consulta sobre Título Universitario
no se que tengo que poner para empezar a tramitar el titulo? ,3,4,12,2,2015,2,1,2,1,1,0,9,61,0.0,0.7868852459016393,0,13,8,0.9230769230769231,0.01639344262295082,1,0,11.158505,Consulta sobre Título Universitario
"hola me estoy inscribiendo pa esta carrera como tecnico primero yo tenho ya titulo profesional en administracion de empresas eso.basta en.vez de titulo del.secundario q no lp tengo aca pq tanto el.colegio como universidad lo estudié en peru...por favor informarme,gracias ",1,4,1,1,2017,2,8,0,0,1,27,9,272,0.0,0.8235294117647058,1,41,19,0.9024390243902439,0.029411764705882353,7,0,11.068404,Consulta sobre Título Universitario
"hola, yo ya comence, atraves de la pagina certificaciones.unlu, los tramites para el titulo intermedio de la lic. en trabajo social: queria saber en que momento podria pasar o pdir un constancia de titulo en tramite?. ",6,4,2,1,2016,1,5,1,1,0,5,18,218,0.0,0.7981651376146789,0,37,19,0.8378378378378378,0.03669724770642202,3,0,10.8388605,Consulta sobre Título Universitario
"quiero solicitar mi titulo y la pagina no me lo permite diciendo que no estoy en condiciones de hacerlo, pero ya tengo todas las materias aprobadas, es mas, ya tengo el certificado de titulo en tramite ",1,1,7,1,2016,1,4,2,1,0,43,18,202,0.0,0.806930693069307,0,37,20,0.8378378378378378,0.01485148514851485,1,0,10.8388605,Consulta sobre Título Universitario
"buenas tardes, quisiera saber como tramitar el titulo intermedio via web. saludos. espero su pronta respuesta.  ",5,4,12,2,2015,2,4,2,1,1,3,18,112,0.0,0.8125,0,18,7,0.9444444444444444,0.03571428571428571,3,0,10.434233,Consulta sobre Título Universitario
"buenos días.  ya acredite todas las materias para el titulo de tecnico en comercio exterior y aduanas, necesito saber si tengo que hacer alguna gestion para la entrega del mismo.  ",2,3,12,2,2016,0,4,2,1,1,27,18,180,0.0,0.8055555555555556,1,33,15,0.9090909090909091,0.016666666666666666,2,0,10.431476,Consulta sobre Título Universitario
"quiero solicitar el titulo de contador publico y la pagina me dice que no estpy en condiciones y no entiendo el porque. yo realice la encuesta, pero no me queda claro si el titulo esta iniciado o no. como hago para solicitar el certificado de titulo en tramite? ",1,4,5,1,2017,2,4,2,1,1,54,18,262,0.0,0.8015267175572519,0,49,29,0.7346938775510204,0.015267175572519083,2,0,10.407061,Consulta sobre Título Universitario
"necesito inicar el tramite de solicitud de titulo intermedio. vi el tutorial de la web, pero cuando ingreso a la solapa &quot;solicitudes&quot; no aparece laopcion de &quot;solicitud de titulos&quot;, como esta informado en el video. aguardo sus comentarios. muchas gracias. ",3,4,1,1,2017,0,1,1,1,1,5,33,275,0.0,0.8036363636363636,0,41,20,0.8292682926829268,0.03636363636363636,4,0,10.395078,Consulta sobre Título Universitario
"buenos días,   necesito solicitar una extensión de regularidad sobre la materia historia contemporánea. donde debo tramitar dicha solicitud?   gracias!  ",1,4,1,1,2018,1,2,1,1,1,8,18,153,0.0,0.8169934640522876,3,25,10,0.8,0.026143790849673203,1,0,10.335098,Consulta sobre Título Universitario
"buenos días,   necesito solicitar una extensión de regularidad sobre la materia historia contemporánea. donde debo tramitar dicha solicitud?   gracias!  ",1,4,1,1,2018,1,2,1,1,1,8,18,153,0.0,0.8169934640522876,3,25,10,0.8,0.026143790849673203,1,0,10.335098,Consulta sobre Título Universitario
estimadas consulto: si realice bien la solicitud de tramite de titulo debido a que a que el casillero donde debo colocar mi titulo que solicito no me permite completar correctamente. es especialista en gestión del patrimonio y turismo sostenible: saludos cordiales  ,5,4,8,2,2015,2,1,2,1,1,0,33,266,0.0,0.8308270676691729,1,43,21,0.8604651162790697,0.011278195488721804,1,0,10.300412,Consulta sobre Título Universitario
por favor necesito pasos a seguir para tramitar titulo de tecnica universitaria en minoridad y familia. gracia ,6,3,1,1,2017,2,2,2,1,1,5,9,111,0.0,0.8378378378378378,0,18,7,1.0,0.009009009009009009,1,0,10.267621,Consulta sobre Título Universitario
"buenas tardes tengo una consulta porque ya termine de cursar todas las materias pero no encuentro la opción para tramitar el titulo de la licenciatura., el de técnica me  acuerdo que lo cargue desde la pagina pero ahora no recuerdo como lo hice. me podrán ayudar?muchas gracias ",6,5,7,1,2016,2,4,2,1,1,3,29,278,0.0,0.8129496402877698,3,49,24,0.7959183673469388,0.014388489208633094,2,0,10.254122,Consulta sobre Título Universitario
"hola, hace casi un mes hice la solicitud y complete todo para el certificado de titulo en tramite y nunca llego a la sede san fernando. en san fernando me dicen que llame a la sede lujan pero desde la semana pasada que llamo y cuando pido hablar con títulos nunca hay nadie. &iquest;como puedo solucionar esto? desde ya muchas gracias, perdón las molestias. ",0,2,3,1,2016,1,5,2,1,1,43,18,358,0.0,0.7988826815642458,2,65,34,0.8153846153846154,0.019553072625698324,3,0,10.217497,Consulta sobre Título Universitario
"estimados,  buenas tardes,  intento generar el certificado de titulo en tramite por la web y me salta el siguiente mensaje   &quot;no es posible generar un certificado, la solicitud no tiene código de titulo&quot;  habria alguna otra forma de generar el certificado ?  desde ya, muchas gracias.  saludos.  ",1,5,5,1,2018,1,4,2,1,1,54,18,306,0.0,0.7843137254901961,1,56,28,0.7142857142857143,0.029411764705882353,2,0,10.165754,Consulta sobre Título Universitario
"buenas tardes, ingrese a situacion academica para imprimir la constancia de titulo en tramite que inicie en diciembre de 2017 y me sale la siguiente leyenda: &quot;no es posible generar un certificado, la solicitud no tiene código de titulo&quot; me podran ayudar? desde ya muchas gracias. ",0,1,6,1,2018,3,4,1,1,0,54,24,290,0.0,0.7965517241379311,1,47,21,0.8723404255319149,0.02413793103448276,1,0,10.165754,Consulta sobre Título Universitario
"buenas tardes, ya tengo todas las notas de las materias cargadas y ya me recibi. necesito que por favor me indiquen como solicitar el titulo ya que en la pagina no tengo opcion que indique la solicitud.  gracias. ",3,3,2,1,2016,1,3,1,1,1,3,18,213,0.0,0.7981220657276995,0,40,21,0.775,0.018779342723004695,3,0,10.162533999999999,Consulta sobre Título Universitario
"buenas tardes, que pasos debo seguir para llevar adelante el tramite de titulo de la tecnicatura en minoridad y familia? ya envíe la solicitud y aun no he obtenido respuesta ",1,3,7,1,2019,1,1,2,1,1,5,9,174,0.0,0.8160919540229885,1,31,16,0.9032258064516129,0.011494252873563218,1,0,10.092103,Consulta sobre Título Universitario
"quisiera tramitar el titulo de mi carrera ya que tengo el 100 por ciento de la carrera aprobada, pero no se como realizarlo. gracias ",0,1,12,2,2018,3,4,2,1,1,4,9,133,0.0,0.7819548872180451,0,25,15,0.88,0.015037593984962405,1,0,10.090524,Consulta sobre Título Universitario
"buenas tardes, queria consultarles porque todavia no me aparece para tramitar el titulo. tienen idea para que fecha puede estar. disculpen las molestias gracias ",0,2,4,1,2019,0,2,1,1,1,29,18,161,0.0,0.8322981366459627,0,25,9,0.96,0.018633540372670808,2,0,10.090524,Consulta sobre Título Universitario
"buenas tardes, queria consultar cual era el estado del tramite del titulo intermedio &quot;tecnicatura en minoridad y familia&quot; el cual solicite por este medio en el mes de febrero. espero su respuesta. saludos ",3,1,8,2,2016,1,5,2,1,1,5,9,215,0.0,0.813953488372093,0,34,17,0.8529411764705882,0.023255813953488372,2,0,10.064671,Consulta sobre Título Universitario
"buenas necesito solicitar una constancia de titulo tramite para presentar en educación, ademas quisiera saber si pueden verificar si gestione de manera correcta la gestión de solicitud de titulo, en mi situacion académica cuando voy a la solapa de solicitud me aparece un mensaje que dice que no estoy en condiciones, pero ya rendí y me recibí de técnica.  ",1,4,8,2,2016,3,1,1,1,1,5,18,357,0.0,0.8207282913165266,6,61,30,0.7868852459016393,0.011204481792717087,1,0,10.061345,Consulta sobre Título Universitario
"buenos días , quisiera saber cuanto más es la demora de que me acepten la solicitud de titulo en tramite , debido a que necesito para estos dias la constancia de título en tramite de mi tecnicatura ,por favor  espero su respuesta ",1,2,2,1,2019,0,6,3,1,1,5,18,230,0.0,0.8,3,44,25,0.7727272727272727,0.013043478260869565,1,0,10.039738999999999,Consulta sobre Título Universitario
"estimado/s me comunico con usted/es para solicitar una constancia de titulo en trámite, de tecnico universitario en comercio exterior y aduanas para ser recibido en el centro regional campana, desde ya muchas gracias. saludo atentamente,  gonzalo benitez ",4,3,8,2,2018,1,6,3,1,1,27,9,255,0.0,0.8274509803921568,1,39,16,0.8717948717948718,0.01568627450980392,1,0,10.025686,Consulta sobre Título Universitario
"estimados, inicie el tramite de solicitud de titulo de la &quot;maestría en ciencias sociales con mención en historia social &quot; por servicios academicos web el dia miercoles pero aun no me ha llegado el usuario y la clave para ingresar al siu y concluir el tramite...debo esperar maso iniciar una nueva solicitud??  ",4,2,12,2,2018,2,3,0,0,1,0,18,320,0.0,0.803125,2,54,29,0.8333333333333334,0.025,3,0,9.966181,Consulta sobre Título Universitario
"buenos dias, realice  la solicitud de certificado de titulo en tramite dos veces, ambas oportunidades me llego el mail diciendo que ya estaba listo,  pero sigue sin aparecerme en la pestaña.   ",0,2,12,2,2018,3,5,2,1,1,27,9,193,0.0,0.7979274611398963,0,36,19,0.8055555555555556,0.02072538860103627,1,0,9.960397,Consulta sobre Título Universitario
"necesito tramitar la solicitud de título, es la primera vez que ingreso al sistema y no me permite generar una clave. gracias. ",1,4,12,2,2015,0,2,1,1,1,2,18,127,0.0,0.8031496062992126,1,23,12,0.9565217391304348,0.023622047244094488,2,0,9.876616,Consulta sobre Título Universitario
buenas tardes  me recibi el dia 20 de diciembre aproximadamente y necesito solicitar la constancia de titulo en tramite para anotarme en la licenciatura en educacion fisica  cuando podre hacer dicha solicitud? ,1,2,1,1,2019,2,6,3,1,1,43,18,210,0.0,0.8238095238095238,0,35,16,0.8285714285714286,0.004761904761904762,1,0,9.832085000000001,Consulta sobre Título Universitario
solicitud de titulo de licenciado/a en comercio internacional ,1,2,12,2,2016,1,1,1,1,1,27,9,62,0.0,0.8548387096774194,0,9,4,0.8888888888888888,0.0,1,0,9.753956,Consulta sobre Título Universitario
"buenas tardes, escribo porque a traves de mi perfil de estudiantes en la pagina web de la universidad recibí una notificación por el envío de solicitud de tutora para el tfg. en la misma se indica que debo consignar titulo tentativo del trabajo. consulta: para la aprobación de la tutora debo enviar este titulo? muchas gracias, saludos. cecilia. ",1,2,9,2,2016,1,4,2,1,1,5,0,347,0.0,0.8097982708933718,4,59,30,0.7627118644067796,0.023054755043227664,4,0,9.721096000000001,Consulta sobre Título Universitario
